FECHA;PRECIP;TMAX;TMIN;TMEAN;DIAS_FALTANTES;PET;D;SPI_3;SPI_12;SPEI_3;SPEI_12
2007-04-01;1.5;29.916666666666668;15.033333333333333;22.475;0;92.71205790182617;-91.21205790182617;0.7316048157570573;0.6959005364435963;0.42626848957995667;0.7609251644310352
2007-05-01;5.4;31.419354838709676;17.048387096774192;24.233870967741936;0;113.83693615200018;-108.43693615200017;-0.5077946498667969;0.8054109076772089;-0.34372689162002285;0.7548294735543103
2007-06-01;122.51;29.683333333333334;16.8;23.241666666666667;0;100.11125138574923;22.398748614250778;-0.7485761130317686;0.29551793336989424;-0.5835947485497701;0.40569427577394573
2007-07-01;374.81;27.129032258064516;16.177419354838708;21.653225806451612;0;87.97223300834271;286.8377669916573;0.28450615957723807;0.04735837041005731;0.43077139286480204;1.1444156146844644
2007-08-01;191.41;26.903225806451612;16.016129032258064;21.45967741935484;0;86.18257195088496;105.22742804911503;0.11628358319928939;0.20688969856089517;0.16784597317472372;0.32864649598478723
2007-09-01;231.9;26.716666666666665;15.966666666666667;21.341666666666665;0;82.35632073258279;149.54367926741722;0.9738792139890076;0.6642191294847082;1.02666942768472;0.7844497958043393
2007-10-01;80.9;26.43548387096774;14.806451612903226;20.620967741935484;0;78.66573032697505;2.2342696730249543;0.4371717615232915;0.3392755350217523;0.5534891168859503;0.48926359943746345
2007-11-01;18.7;25.833333333333332;12.366666666666667;19.1;0;63.88129002514746;-45.18129002514746;0.7940969640057867;0.34486015671975423;0.898079930049437;0.47260375319613906
2007-12-01;1.4;25.5;11.935483870967742;18.717741935483872;0;63.02545513123947;-61.62545513123947;0.6175430019893438;0.36091175106589857;0.5887631564239985;0.4559922322778824
2008-01-01;0.0;24.822580645161292;10.048387096774194;17.435483870967744;0;54.316532677615335;-54.316532677615335;-0.16108249584498824;0.2676330399041162;-0.38981796569735655;0.32247556652598225
2008-02-01;0.0;27.035714285714285;11.928571428571429;19.482142857142858;0;65.26449603790599;-65.26449603790599;-0.021058287392165274;0.3071101912414713;-1.4164769606004828;0.3210671926552906
2008-03-01;0.0;27.951612903225808;12.451612903225806;20.201612903225808;0;75.71103212813644;-75.71103212813644;-0.8416212335729142;0.28736067391124065;-0.40135573407953;0.3175585897407657
2008-04-01;0.5;31.616666666666667;16.0;23.808333333333334;0;106.12412444665632;-105.62412444665632;-0.1276325381539856;0.2932376019729575;-0.4542581695719297;0.2536679144748763
2008-05-01;3.6;31.306451612903224;16.951612903225808;24.129032258064516;0;113.02110492594399;-109.421104925944;-0.7124963417724475;0.4512968670864023;-0.48682245231062193;0.24933960999723337
2008-06-01;342.5;29.033333333333335;16.533333333333335;22.783333333333335;0;96.0976137124973;246.40238628750268;1.208952919669498;1.2007355031448506;1.193027853523496;1.0338324441757434
2008-07-01;330.1;26.306451612903224;16.112903225806452;21.20967741935484;0;84.49927829395213;245.6007217060479;1.488917250662099;0.04356701560008331;1.44679180232221;0.9627788115880455
2008-08-01;158.3;26.225806451612904;16.483870967741936;21.35483870967742;0;85.80913835310857;72.49086164689145;1.1914445501793753;0.7845461324287198;1.2967702908783112;0.7387869546465587
2008-09-01;218.5;25.816666666666666;15.883333333333333;20.85;0;78.67932712768823;139.82067287231177;0.2997165038016156;0.722602404553833;0.4094866480142051;0.7532712579085128
2008-10-01;33.9;25.822580645161292;14.741935483870968;20.282258064516128;0;76.39436309659247;-42.49436309659247;-0.40612815994658036;0.5596144418961568;-0.24411877103865756;0.6122754060596308
2008-11-01;0.0;24.85;11.516666666666667;18.183333333333334;0;57.78645056626511;-57.78645056626511;-0.003256409996378581;0.4585776233292827;0.2213531973905762;0.5387210582601064
2008-12-01;0.0;24.483870967741936;10.806451612903226;17.64516129032258;0;55.800796762400545;-55.800796762400545;-0.7581872544282531;0.5065921693247118;-0.4920396973140244;0.6307093389878691
2009-01-01;3.3;25.20967741935484;11.951612903225806;18.580645161290324;0;60.826668456593644;-57.52666845659365;-0.9420939421603897;0.5041738370985681;-0.8584263273940969;0.5875709895041318
2009-02-01;0.0;27.321428571428573;12.142857142857142;19.732142857142858;0;63.25473605353333;-63.25473605353333;0.1594672595213113;0.5806597399832545;-1.0917304136395036;0.6376061327470306
2009-03-01;1.2;29.032258064516128;13.82258064516129;21.427419354838708;0;84.95553303510866;-83.75553303510866;0.12272892470137721;0.5784356139921393;-1.1003593580716056;0.6062935198635854
2009-04-01;0.1;30.616666666666667;15.35;22.983333333333334;0;96.89502653282445;-96.79502653282445;0.030793551744050938;0.5783725552410914;-0.3234365307685884;0.63325045983713
2009-05-01;43.0;30.774193548387096;16.5;23.637096774193548;0;106.92790836353086;-63.92790836353086;0.711229699686931;0.8296678303072677;0.597115085390231;0.7686183859459145
2009-06-01;112.82;29.95;17.433333333333334;23.691666666666666;0;104.03939630446848;8.78060369553151;-0.39479845335735164;-0.5776911788840762;-0.28233958661073183;-0.4035865045212472
2009-07-01;184.9;28.596774193548388;16.79032258064516;22.693548387096776;0;97.1911218703393;87.7088781296607;-1.2390710794955573;-0.05679015806433841;-1.2322632675146932;-1.3164959594804886
2009-08-01;107.8;27.85483870967742;16.20967741935484;22.032258064516128;0;90.68286809274068;17.11713190725932;-2.1466838863000652;-1.6438447467917805;-1.9583853116080465;-1.4051168290354965
2009-09-01;182.3;26.95;16.816666666666666;21.883333333333333;0;86.37365481300854;95.92634518699147;-2.3155002964102644;-2.1418773965103393;-2.140502125445953;-1.886237236968041
2009-10-01;50.7;26.338709677419356;15.887096774193548;21.112903225806452;0;82.06169736370896;-31.361697363708956;-1.3250941570907293;-2.2823080724774383;-1.5122247325735603;-2.006864075223483
2009-11-01;2.2;24.7;12.05;18.375;0;57.34893402458528;-55.14893402458528;-0.20134417857937448;-2.0678152683536375;-0.1468714216152044;-1.868593536800167
2009-12-01;17.9;23.225806451612904;10.951612903225806;17.088709677419356;0;49.991503368637034;-32.091503368637035;0.08536500473359816;-2.07305340512722;0.3572950449365343;-1.9312864137562218
2010-01-01;43.4;21.967741935483872;9.67741935483871;15.822580645161292;0;44.8493209257943;-1.4493209257943036;0.6757172234911788;-2.0899750957131067;1.1673741131057136;-1.6586267015495888
2010-02-01;117.0;21.982142857142858;10.125;16.05357142857143;0;41.82197314347776;75.17802685652224;2.0179783739450574;-0.8234605238259401;1.8569771679075902;-0.50418458120766
2010-03-01;0.0;26.93548387096774;12.67741935483871;19.806451612903224;0;73.51805506168276;-73.51805506168276;2.1556655244410408;-0.8833871288825915;1.4417498026497488;-0.5336462839061006
2010-04-01;0.0;29.0;14.616666666666667;21.808333333333334;0;87.93866366702254;-87.93866366702254;2.3976649934411265;-0.8449108201324259;1.7323816549350413;-0.4323169404195714
